X[m]	Y[m]	Z[m]	WSS[Pa]
11.565000	-12.584000	-25.256000	0.893802
9.901000	-12.836000	-25.075000	1.906670
9.781000	-13.086000	-24.885000	1.965320
9.747000	-12.889000	-24.994000	2.058340
9.948000	-13.375000	-24.726000	1.951490
10.147000	-13.484000	-24.694000	1.834280
10.130000	-13.634000	-24.549000	1.876390
10.261000	-13.608000	-24.614000	1.748380
11.436000	-12.730000	-25.211000	1.050840
11.360000	-12.544000	-25.317000	1.126270
11.267000	-12.717000	-25.254000	1.179300
11.143000	-12.597000	-25.330000	1.284040
10.325000	-13.530000	-24.696000	1.697300
10.308000	-13.401000	-24.804000	1.719890
10.334000	-13.231000	-24.948000	1.659250
10.305000	-13.046000	-25.066000	1.665070
10.168000	-12.967000	-25.094000	1.601000
11.713000	-12.451000	-25.269000	0.779748
11.882000	-12.871000	-24.948000	0.832400
11.696000	-12.895000	-25.032000	0.906953
10.085000	-12.802000	-25.147000	1.805780
11.093000	-12.815000	-25.217000	1.380750
10.935000	-12.645000	-25.318000	1.486170
10.860000	-12.828000	-25.220000	1.627740
11.209000	-12.398000	-25.394000	1.358340
12.056000	-12.341000	-25.152000	0.598458
12.172000	-12.664000	-24.893000	0.622973
11.375000	-12.356000	-25.390000	1.205070
9.759000	-12.700000	-25.081000	2.198810
10.283000	-13.719000	-24.503000	1.771360
9.771000	-13.268000	-24.751000	2.002080
9.597000	-12.943000	-24.886000	2.258600
9.597000	-12.750000	-24.989000	2.333250
9.966000	-13.538000	-24.589000	1.954480
10.146000	-13.757000	-24.435000	1.804980
11.501000	-12.893000	-25.095000	1.066620
11.307000	-12.873000	-25.155000	1.223010
11.530000	-12.403000	-25.340000	1.007950
10.458000	-13.353000	-24.855000	1.750920
10.489000	-13.492000	-24.737000	1.767010
10.430000	-13.641000	-24.598000	1.713760
10.290000	-12.864000	-25.160000	1.770890
10.424000	-12.970000	-25.122000	1.770110
10.473000	-13.105000	-25.044000	1.733500
10.577000	-12.981000	-25.127000	1.778940
10.659000	-13.129000	-25.041000	1.726990
10.764000	-12.989000	-25.128000	1.710960
10.661000	-12.833000	-25.208000	1.794190
10.734000	-12.667000	-25.293000	1.725320
12.062000	-12.833000	-24.849000	0.807021
11.954000	-13.000000	-24.783000	1.009210
11.769000	-13.039000	-24.881000	1.028910
12.288000	-12.500000	-24.921000	0.485475
12.233000	-12.351000	-25.034000	0.485483
11.871000	-12.309000	-25.265000	0.705628
12.015000	-12.148000	-25.238000	0.724398
12.194000	-12.177000	-25.127000	0.588662
10.988000	-12.425000	-25.407000	1.487570
10.967000	-12.996000	-25.116000	1.586210
11.174000	-13.015000	-25.081000	1.445470
11.288000	-12.210000	-25.440000	1.431420
11.484000	-12.213000	-25.412000	1.156690
9.926000	-12.652000	-25.160000	2.093670
9.614000	-12.552000	-25.078000	2.547300
10.455000	-13.790000	-24.451000	1.726390
9.607000	-13.128000	-24.762000	2.208630
9.438000	-12.796000	-24.881000	2.546740
9.446000	-12.600000	-24.981000	2.619720
9.788000	-13.429000	-24.616000	2.014290
9.989000	-13.690000	-24.449000	1.911460
10.286000	-13.865000	-24.355000	1.692940
11.376000	-13.040000	-25.028000	1.286730
11.573000	-13.049000	-24.963000	1.129720
10.547000	-13.249000	-24.944000	1.763290
11.679000	-12.258000	-25.355000	0.912602
10.477000	-12.838000	-25.191000	1.828960
11.099000	-12.239000	-25.456000	1.565550
12.370000	-12.351000	-24.920000	0.445756
12.354000	-12.196000	-24.993000	0.500846
12.154000	-11.989000	-25.204000	0.713714
12.324000	-12.016000	-25.086000	0.598795
10.792000	-12.493000	-25.379000	1.659170
10.622000	-13.387000	-24.837000	1.792640
9.784000	-12.507000	-25.164000	2.372000
9.646000	-12.356000	-25.164000	2.731590
9.457000	-12.386000	-25.076000	2.732130
10.215000	-12.702000	-25.212000	1.923480
10.091000	-12.596000	-25.225000	2.059980
11.832000	-12.105000	-25.342000	0.856280
12.131000	-12.953000	-24.686000	0.993007
12.234000	-12.792000	-24.737000	0.785011
10.853000	-13.145000	-25.023000	1.686200
11.052000	-13.164000	-24.994000	1.608110
11.641000	-13.190000	-24.804000	1.288170
11.845000	-13.183000	-24.693000	1.240720
12.346000	-12.629000	-24.773000	0.575921
10.545000	-12.681000	-25.272000	1.873690
10.592000	-13.606000	-24.638000	1.789810
10.608000	-13.723000	-24.530000	1.752430
10.822000	-12.337000	-25.433000	1.704780
11.167000	-12.057000	-25.492000	1.637450
11.390000	-11.993000	-25.477000	1.479730
10.489000	-13.926000	-24.318000	1.625880
9.386000	-12.217000	-25.102000	2.788040
9.305000	-12.297000	-25.037000	2.569950
9.295000	-12.455000	-24.971000	2.484550
9.439000	-12.985000	-24.770000	2.383750
9.614000	-13.307000	-24.636000	2.145100
9.810000	-13.591000	-24.477000	1.996130
9.285000	-12.646000	-24.877000	2.570740
10.055000	-13.852000	-24.300000	1.818830
10.216000	-13.983000	-24.205000	1.677560
9.243000	-12.125000	-25.071000	2.515080
10.738000	-13.272000	-24.927000	1.792040
11.249000	-13.178000	-24.943000	1.504150
11.446000	-13.191000	-24.883000	1.386110
11.632000	-12.047000	-25.420000	1.111960
10.367000	-12.695000	-25.241000	1.927840
10.921000	-12.225000	-25.471000	1.660820
11.012000	-12.101000	-25.498000	1.690190
9.522000	-12.202000	-25.164000	2.896750
11.980000	-11.952000	-25.308000	0.884089
12.441000	-12.453000	-24.795000	0.460760
12.513000	-12.242000	-24.827000	0.466628
12.483000	-12.038000	-24.946000	0.509445
12.113000	-11.803000	-25.263000	0.908608
12.280000	-11.826000	-25.160000	0.738950
12.439000	-11.847000	-25.028000	0.616231
10.931000	-13.292000	-24.897000	1.786420
10.372000	-13.985000	-24.235000	1.605350
10.356000	-14.100000	-24.104000	1.514170
10.187000	-14.081000	-24.083000	1.597030
11.194000	-11.858000	-25.525000	1.746800
11.363000	-11.748000	-25.506000	1.767460
12.282000	-12.899000	-24.567000	1.016100
12.392000	-12.748000	-24.607000	0.772279
10.690000	-13.517000	-24.718000	1.829260
10.746000	-13.641000	-24.595000	1.832290
9.953000	-12.459000	-25.240000	2.231170
9.816000	-12.313000	-25.246000	2.452410
10.252000	-12.552000	-25.280000	2.043060
12.036000	-13.110000	-24.610000	1.180570
11.590000	-11.799000	-25.458000	1.445330
11.694000	-13.320000	-24.641000	1.486420
11.833000	-13.319000	-24.554000	1.464070
10.637000	-13.851000	-24.395000	1.741140
11.496000	-11.593000	-25.491000	1.779260
11.198000	-11.680000	-25.541000	1.906370
11.307000	-11.549000	-25.529000	1.967260
10.607000	-12.513000	-25.351000	1.861980
9.399000	-12.063000	-25.159000	2.830350
10.666000	-12.345000	-25.425000	1.846450
11.437000	-11.400000	-25.498000	2.024210
11.251000	-11.357000	-25.531000	2.209500
10.251000	-14.184000	-23.974000	1.488830
12.390000	-11.659000	-25.097000	0.774940
11.797000	-11.895000	-25.391000	1.080020
11.125000	-13.310000	-24.851000	1.720830
11.320000	-13.326000	-24.794000	1.627600
11.513000	-13.330000	-24.725000	1.536670
10.810000	-13.408000	-24.803000	1.865590
10.746000	-12.187000	-25.477000	1.837240
10.860000	-12.046000	-25.523000	1.793170
11.013000	-11.934000	-25.530000	1.806440
10.425000	-12.528000	-25.319000	2.001210
11.029000	-11.728000	-25.553000	2.006140
11.093000	-11.506000	-25.555000	2.152780
9.684000	-12.165000	-25.244000	2.820060
9.554000	-12.019000	-25.237000	2.927150
11.948000	-11.760000	-25.339000	1.106650
12.497000	-12.578000	-24.626000	0.591668
12.584000	-12.385000	-24.639000	0.531027
12.197000	-13.053000	-24.513000	1.166700
10.874000	-13.543000	-24.674000	1.882170
10.784000	-13.767000	-24.465000	1.823830
10.123000	-12.412000	-25.305000	2.184740
9.988000	-12.267000	-25.320000	2.312040
12.335000	-12.995000	-24.403000	1.200580
12.424000	-12.856000	-24.439000	1.035470
11.581000	-13.458000	-24.559000	1.665360
11.750000	-13.430000	-24.483000	1.648790
10.519000	-14.055000	-24.190000	1.486150
10.668000	-13.979000	-24.258000	1.607630
12.614000	-12.037000	-24.772000	0.521356
12.584000	-11.863000	-24.880000	0.556598
12.541000	-11.677000	-24.961000	0.672282
10.483000	-12.354000	-25.398000	2.023040
11.657000	-11.606000	-25.458000	1.512190
11.617000	-11.442000	-25.459000	1.741120
12.218000	-11.638000	-25.205000	0.962601
11.967000	-13.259000	-24.512000	1.375750
11.089000	-11.300000	-25.555000	2.214000
10.408000	-14.222000	-23.979000	1.332370
12.489000	-11.519000	-25.029000	0.792478
11.381000	-11.209000	-25.495000	2.200020
10.050000	-13.997000	-24.131000	1.740590
9.148000	-12.291000	-24.963000	2.324870
9.137000	-12.493000	-24.870000	2.346590
9.446000	-13.167000	-24.645000	2.297740
10.077000	-14.117000	-23.987000	1.683230
9.280000	-12.834000	-24.768000	2.500010
9.634000	-13.472000	-24.496000	2.143050
9.844000	-13.746000	-24.329000	1.989520
9.273000	-11.930000	-25.141000	2.571190
11.791000	-11.690000	-25.415000	1.278610
11.001000	-13.433000	-24.761000	1.874570
11.194000	-13.452000	-24.702000	1.833370
11.389000	-13.465000	-24.632000	1.749810
10.299000	-12.376000	-25.359000	2.110220
10.555000	-12.171000	-25.467000	2.019980
10.662000	-11.996000	-25.526000	1.995320
10.813000	-11.813000	-25.550000	2.045670
12.070000	-11.645000	-25.292000	1.096990
12.662000	-12.191000	-24.636000	0.531943
12.531000	-12.703000	-24.450000	0.825838
12.646000	-12.515000	-24.440000	0.690758
12.714000	-12.317000	-24.475000	0.589365
9.425000	-11.879000	-25.219000	2.852930
10.869000	-11.572000	-25.573000	2.163260
9.851000	-12.119000	-25.323000	2.560050
9.718000	-11.970000	-25.311000	2.929750
10.166000	-12.222000	-25.384000	2.235050
10.926000	-13.677000	-24.540000	1.877850
10.540000	-14.178000	-24.053000	1.340650
10.817000	-13.896000	-24.327000	1.776910
11.200000	-11.168000	-25.527000	2.225490
11.785000	-11.497000	-25.422000	1.413060
12.699000	-11.868000	-24.717000	0.575601
12.676000	-11.695000	-24.804000	0.615384
11.569000	-11.247000	-25.458000	1.963620
10.694000	-14.112000	-24.125000	1.416250
10.915000	-11.346000	-25.573000	2.158500
12.638000	-11.482000	-24.886000	0.713432
12.122000	-13.199000	-24.431000	1.336210
11.903000	-13.391000	-24.411000	1.599530
12.263000	-13.133000	-24.332000	1.336860
12.331000	-11.443000	-25.138000	1.002180
12.440000	-12.946000	-24.300000	1.225070
12.768000	-11.549000	-24.700000	0.669438
11.320000	-11.049000	-25.491000	2.226470
11.664000	-13.562000	-24.393000	1.770500
9.294000	-11.749000	-25.196000	2.483320
10.352000	-14.311000	-23.828000	1.410450
9.283000	-13.019000	-24.648000	2.471870
9.087000	-12.108000	-24.999000	2.294790
9.119000	-11.954000	-25.067000	2.294990
9.166000	-11.806000	-25.127000	2.294400
9.460000	-13.342000	-24.512000	2.261570
9.874000	-13.897000	-24.176000	1.890800
9.904000	-14.030000	-24.017000	1.850030
10.136000	-14.237000	-23.841000	1.638780
9.660000	-13.633000	-24.352000	2.148080
9.124000	-12.678000	-24.769000	2.340610
10.196000	-14.347000	-23.677000	1.642840
9.012000	-12.358000	-24.860000	2.295850
11.062000	-13.570000	-24.618000	1.895920
11.943000	-11.570000	-25.354000	1.262230
11.255000	-13.594000	-24.546000	1.870080
11.467000	-13.612000	-24.446000	1.782940
12.117000	-11.455000	-25.270000	1.171600
10.355000	-12.186000	-25.437000	2.138870
10.431000	-11.960000	-25.502000	2.164710
10.582000	-11.785000	-25.550000	2.184110
10.688000	-11.628000	-25.568000	2.187240
12.548000	-12.831000	-24.264000	1.103240
12.649000	-12.668000	-24.277000	0.923665
12.734000	-12.012000	-24.605000	0.569025
12.496000	-11.335000	-25.009000	0.917501
10.965000	-13.808000	-24.400000	1.875760
10.026000	-12.070000	-25.392000	2.378940
9.887000	-11.919000	-25.385000	2.646820
10.550000	-14.291000	-23.907000	1.269810
11.755000	-11.303000	-25.415000	1.641930
11.506000	-11.030000	-25.446000	2.125640
11.714000	-11.101000	-25.402000	1.852580
9.583000	-11.825000	-25.294000	2.954190
9.449000	-11.685000	-25.268000	2.731690
10.714000	-14.234000	-23.979000	1.306890
12.792000	-12.139000	-24.468000	0.559951
12.784000	-11.726000	-24.637000	0.629929
10.847000	-14.033000	-24.195000	1.558390
10.682000	-11.405000	-25.583000	2.188760
10.993000	-11.116000	-25.555000	2.178900
11.167000	-10.974000	-25.510000	2.187440
12.052000	-13.335000	-24.334000	1.530690
12.196000	-13.271000	-24.243000	1.491170
11.826000	-13.519000	-24.318000	1.743710
12.388000	-13.063000	-24.231000	1.373350
12.766000	-12.405000	-24.333000	0.670546
12.758000	-11.353000	-24.720000	0.745405
11.600000	-13.678000	-24.299000	1.828400
10.391000	-14.416000	-23.631000	1.492510
10.576000	-14.480000	-23.560000	1.317190
10.427000	-14.491000	-23.458000	1.517120
10.589000	-14.544000	-23.384000	1.357550
12.850000	-11.442000	-24.589000	0.709209
9.154000	-11.636000	-25.157000	2.237260
8.974000	-12.184000	-24.909000	2.290320
8.966000	-11.983000	-24.975000	2.271510
9.003000	-11.763000	-25.061000	2.183660
9.294000	-13.197000	-24.517000	2.480200
9.691000	-13.786000	-24.201000	2.076240
9.724000	-13.931000	-24.048000	1.976000
9.121000	-12.864000	-24.652000	2.392990
9.947000	-14.155000	-23.863000	1.799860
10.002000	-14.269000	-23.703000	1.780870
9.483000	-13.508000	-24.369000	2.265610
8.979000	-12.510000	-24.764000	2.317850
10.248000	-14.436000	-23.504000	1.681230
10.455000	-14.548000	-23.314000	1.513710
9.130000	-13.046000	-24.522000	2.473800
9.311000	-13.372000	-24.381000	2.381210
8.844000	-12.298000	-24.770000	2.443010
8.819000	-12.052000	-24.856000	2.385590
9.765000	-14.061000	-23.888000	1.918400
9.816000	-14.179000	-23.724000	1.931090
8.965000	-12.700000	-24.652000	2.341780
8.824000	-11.830000	-24.934000	2.282150
9.511000	-13.668000	-24.222000	2.212850
9.543000	-13.821000	-24.071000	2.073280
10.304000	-14.510000	-23.337000	1.635940
10.060000	-14.370000	-23.536000	1.783430
10.573000	-14.578000	-23.203000	1.502390
10.753000	-14.571000	-23.273000	1.305250
8.839000	-11.602000	-24.998000	2.248810
11.110000	-13.705000	-24.469000	1.932280
10.556000	-14.388000	-23.737000	1.325870
11.929000	-11.370000	-25.348000	1.422690
10.213000	-12.021000	-25.453000	2.249940
10.407000	-11.746000	-25.541000	2.204880
10.493000	-11.563000	-25.566000	2.220350
12.791000	-11.869000	-24.579000	0.603091
10.766000	-11.170000	-25.573000	2.212690
10.820000	-10.962000	-25.548000	2.195640
10.993000	-10.881000	-25.528000	2.126200
11.297000	-13.733000	-24.382000	1.925510
11.469000	-13.762000	-24.271000	1.873540
10.997000	-13.938000	-24.256000	1.749040
9.749000	-11.770000	-25.366000	2.952430
9.613000	-11.624000	-25.337000	2.988080
12.633000	-11.243000	-24.862000	0.851328
10.065000	-11.867000	-25.450000	2.412060
11.898000	-11.166000	-25.346000	1.599820
10.754000	-14.525000	-23.467000	1.211680
10.728000	-14.343000	-23.820000	1.268690
9.005000	-11.517000	-25.100000	2.177080
8.870000	-11.377000	-25.026000	2.512360
8.713000	-11.449000	-24.915000	2.773210
12.221000	-11.290000	-25.205000	1.155240
12.354000	-11.215000	-25.108000	1.105790
12.843000	-12.262000	-24.317000	0.600180
10.872000	-14.158000	-24.048000	1.403270
10.892000	-14.275000	-23.892000	1.303180
12.752000	-11.147000	-24.707000	0.829382
12.868000	-11.258000	-24.539000	0.761297
11.346000	-10.860000	-25.457000	2.120800
11.524000	-10.841000	-25.406000	2.148250
11.677000	-10.903000	-25.374000	2.033290
9.310000	-11.554000	-25.232000	2.335670
12.868000	-11.597000	-24.530000	0.683556
12.944000	-11.447000	-24.427000	0.688250
11.979000	-13.467000	-24.235000	1.686370
12.127000	-13.407000	-24.146000	1.633760
12.854000	-11.958000	-24.453000	0.589547
12.329000	-13.198000	-24.144000	1.494280
12.758000	-12.531000	-24.236000	0.815684
11.741000	-13.643000	-24.221000	1.813090
12.506000	-12.979000	-24.145000	1.328510
12.661000	-12.768000	-24.143000	1.108590
8.750000	-11.234000	-24.943000	3.007440
8.396000	-11.087000	-24.685000	2.800380
8.515000	-11.157000	-24.773000	2.982480
8.432000	-11.317000	-24.699000	3.038900
9.145000	-13.224000	-24.386000	2.436130
9.873000	-14.285000	-23.558000	1.943420
8.683000	-11.668000	-24.869000	2.581160
8.673000	-11.890000	-24.796000	2.641750
8.671000	-12.114000	-24.715000	2.739760
8.818000	-12.518000	-24.639000	2.557690
9.582000	-13.961000	-23.913000	1.994060
8.966000	-12.889000	-24.527000	2.356310
9.337000	-13.538000	-24.235000	2.316200
10.122000	-14.453000	-23.364000	1.761210
9.632000	-14.082000	-23.746000	2.042810
9.366000	-13.696000	-24.086000	2.191630
10.386000	-14.566000	-23.178000	1.628950
9.935000	-14.383000	-23.388000	1.904340
8.282000	-11.199000	-24.579000	2.898750
8.599000	-11.295000	-24.833000	3.075040
10.736000	-14.602000	-23.070000	1.480980
8.560000	-11.503000	-24.786000	3.033370
8.981000	-13.070000	-24.391000	2.372590
8.670000	-12.332000	-24.612000	2.844270
9.688000	-14.194000	-23.578000	2.070850
9.749000	-14.295000	-23.407000	2.076950
8.538000	-11.724000	-24.728000	3.001550
9.166000	-13.398000	-24.246000	2.342450
8.529000	-11.941000	-24.653000	3.035520
9.400000	-13.849000	-23.935000	2.095110
9.451000	-13.974000	-23.765000	2.126330
8.812000	-12.718000	-24.519000	2.500120
10.195000	-14.525000	-23.194000	1.702340
10.004000	-14.463000	-23.214000	1.843340
9.192000	-13.564000	-24.100000	2.275240
10.516000	-14.598000	-22.993000	1.672060
8.285000	-11.404000	-24.562000	3.079370
10.719000	-14.602000	-22.841000	1.639400
10.743000	-14.436000	-23.647000	1.266740
11.145000	-13.835000	-24.316000	1.959430
12.073000	-11.236000	-25.279000	1.349410
10.248000	-11.811000	-25.503000	2.251910
12.877000	-11.776000	-24.471000	0.636035
11.318000	-13.857000	-24.217000	1.943810
12.490000	-11.120000	-24.973000	1.062120
12.621000	-11.028000	-24.828000	0.992076
8.637000	-11.099000	-24.862000	2.986320
8.521000	-10.982000	-24.777000	2.748170
9.922000	-11.715000	-25.432000	2.720680
9.785000	-11.564000	-25.397000	3.084790
9.474000	-11.483000	-25.302000	2.632900
12.974000	-11.640000	-24.346000	0.627005
11.026000	-14.068000	-24.111000	1.527320
10.928000	-14.521000	-23.351000	1.227410
10.929000	-14.572000	-23.152000	1.297290
11.153000	-10.767000	-25.482000	2.048890
11.291000	-10.674000	-25.430000	1.992690
11.453000	-10.691000	-25.391000	2.057170
11.632000	-10.718000	-25.345000	2.027970
11.859000	-10.965000	-25.322000	1.797100
11.814000	-10.766000	-25.296000	1.887400
12.865000	-12.394000	-24.178000	0.713270
10.916000	-14.579000	-22.938000	1.497440
11.050000	-14.187000	-23.955000	1.401150
12.205000	-11.112000	-25.187000	1.294170
10.284000	-11.609000	-25.539000	2.295980
10.487000	-11.356000	-25.564000	2.393210
10.560000	-11.193000	-25.565000	2.368300
12.918000	-12.080000	-24.296000	0.548463
10.626000	-10.995000	-25.554000	2.302830
9.168000	-11.427000	-25.187000	2.234940
9.031000	-11.294000	-25.122000	2.325600
12.751000	-12.660000	-24.106000	1.010760
8.905000	-11.157000	-25.042000	2.748020
10.909000	-14.377000	-23.724000	1.286310
12.621000	-12.886000	-24.062000	1.270790
11.903000	-13.600000	-24.141000	1.751610
12.054000	-13.542000	-24.049000	1.705570
12.265000	-13.335000	-24.048000	1.601680
12.456000	-13.116000	-24.046000	1.471470
11.636000	-13.777000	-24.130000	1.848550
12.832000	-11.063000	-24.568000	0.818509
8.181000	-11.287000	-24.486000	2.890080
10.851000	-10.794000	-25.519000	2.212990
12.989000	-11.268000	-24.326000	0.718346
8.256000	-10.985000	-24.577000	2.477980
8.410000	-11.556000	-24.648000	3.138410
9.000000	-13.247000	-24.251000	2.387560
9.024000	-13.419000	-24.107000	2.355780
8.396000	-11.771000	-24.583000	3.156540
8.665000	-12.540000	-24.497000	2.859230
8.523000	-12.155000	-24.565000	3.033290
9.504000	-14.094000	-23.598000	2.150760
9.564000	-14.201000	-23.426000	2.171550
8.819000	-12.909000	-24.390000	2.484070
10.285000	-14.574000	-23.018000	1.691950
9.227000	-13.719000	-23.945000	2.221740
9.271000	-13.858000	-23.783000	2.219890
10.085000	-14.521000	-23.037000	1.834870
9.816000	-14.386000	-23.234000	2.017490
10.538000	-14.609000	-22.800000	1.664810
8.840000	-13.088000	-24.249000	2.581280
8.863000	-13.264000	-24.107000	2.552700
10.369000	-14.600000	-22.836000	1.647440
9.630000	-14.296000	-23.252000	2.140160
8.523000	-12.361000	-24.461000	3.062950
9.323000	-13.984000	-23.616000	2.258080
8.387000	-11.982000	-24.505000	3.162290
8.669000	-12.736000	-24.374000	2.794770
9.893000	-14.453000	-23.057000	2.032110
10.171000	-14.562000	-22.858000	1.812610
9.058000	-13.579000	-23.954000	2.306550
9.092000	-13.735000	-23.801000	2.240480
9.385000	-14.093000	-23.442000	2.344260
8.270000	-11.607000	-24.506000	3.164270
10.635000	-14.604000	-22.660000	1.591190
10.785000	-14.593000	-22.665000	1.554740
12.039000	-11.033000	-25.260000	1.538490
11.173000	-13.965000	-24.166000	1.753370
10.101000	-11.661000	-25.492000	2.449400
10.922000	-14.458000	-23.542000	1.244270
10.907000	-14.575000	-22.743000	1.544960
12.982000	-11.861000	-24.276000	0.547071
11.482000	-13.883000	-24.115000	1.820520
11.201000	-14.093000	-24.017000	1.495060
12.926000	-11.083000	-24.413000	0.778995
8.784000	-11.022000	-24.957000	2.983330
8.659000	-10.894000	-24.875000	2.643680
12.338000	-11.005000	-25.068000	1.249640
12.477000	-10.904000	-24.936000	1.167540
10.971000	-10.684000	-25.481000	2.155880
11.140000	-10.540000	-25.419000	2.047520
11.365000	-10.520000	-25.376000	1.929240
9.646000	-11.417000	-25.361000	2.966180
11.071000	-14.297000	-23.793000	1.333110
9.334000	-11.346000	-25.259000	2.299620
9.196000	-11.211000	-25.205000	2.275980
9.065000	-11.074000	-25.133000	2.448600
11.086000	-14.384000	-23.613000	1.319340
9.959000	-11.508000	-25.460000	2.884920
12.854000	-12.531000	-24.048000	0.899078
11.997000	-10.828000	-25.229000	1.686460
8.144000	-11.112000	-24.467000	2.679120
8.391000	-10.876000	-24.682000	2.409100
11.102000	-14.510000	-23.237000	1.221630
11.123000	-14.523000	-23.014000	1.354080
10.326000	-11.407000	-25.544000	2.562310
10.371000	-11.212000	-25.543000	2.724840
10.431000	-11.018000	-25.536000	2.555130
11.560000	-10.539000	-25.322000	1.917480
10.692000	-10.805000	-25.529000	2.245340
12.738000	-10.946000	-24.673000	0.926896
11.819000	-13.732000	-24.046000	1.800650
11.972000	-13.672000	-23.951000	1.751660
12.968000	-12.221000	-24.114000	0.602377
12.193000	-13.469000	-23.948000	1.678880
11.753000	-10.574000	-25.267000	1.891010
12.396000	-13.253000	-23.945000	1.571520
12.725000	-12.781000	-23.982000	1.217830
12.577000	-13.022000	-23.953000	1.406930
8.152000	-11.446000	-24.428000	3.005220
13.061000	-11.465000	-24.200000	0.605895
11.601000	-13.897000	-24.006000	1.730840
13.015000	-11.095000	-24.229000	0.759576
12.948000	-10.930000	-24.293000	0.834423
8.256000	-10.763000	-24.574000	2.241130
10.896000	-14.562000	-22.589000	1.524450
10.452000	-14.606000	-22.662000	1.636560
10.262000	-14.576000	-22.679000	1.865640
8.682000	-12.924000	-24.243000	2.831380
8.705000	-13.103000	-24.103000	2.887520
9.446000	-14.199000	-23.271000	2.264590
9.702000	-14.380000	-23.076000	2.092040
9.515000	-14.291000	-23.095000	2.141640
8.889000	-13.434000	-23.962000	2.388370
8.255000	-11.813000	-24.438000	3.207930
8.524000	-12.561000	-24.348000	3.073810
9.146000	-13.864000	-23.631000	2.304150
9.206000	-13.979000	-23.458000	2.460420
8.385000	-12.186000	-24.412000	3.188100
8.925000	-13.593000	-23.807000	2.296140
9.977000	-14.503000	-22.877000	2.041060
10.763000	-14.565000	-22.491000	1.640750
8.732000	-13.275000	-23.958000	2.744700
8.761000	-13.442000	-23.810000	2.571140
8.385000	-12.386000	-24.308000	3.218710
9.269000	-14.087000	-23.285000	2.417360
9.331000	-14.193000	-23.113000	2.176460
8.535000	-12.752000	-24.223000	3.078560
8.553000	-12.936000	-24.090000	3.046360
8.250000	-12.016000	-24.355000	3.245640
9.785000	-14.436000	-22.896000	2.084830
8.969000	-13.738000	-23.646000	2.311430
9.024000	-13.866000	-23.476000	2.334470
10.069000	-14.524000	-22.698000	2.101940
10.551000	-14.595000	-22.489000	1.647600
