X[m]	Y[m]	Z[m]	WSS[Pa]
-0.050000	13.514000	-11.861000	2.312010
0.690000	12.712000	-9.561000	0.963058
-0.209000	13.409000	-10.201000	2.132430
0.767000	12.590000	-9.557000	0.950775
0.677000	12.943000	-9.649000	1.038850
0.676000	13.126000	-9.767000	1.166080
-0.023000	13.591000	-11.437000	2.681860
-0.184000	13.563000	-10.820000	2.663350
-0.290000	13.517000	-10.704000	2.533600
0.778000	12.228000	-9.524000	1.112850
-0.204000	12.776000	-9.587000	1.493090
-0.460000	13.389000	-11.038000	3.018890
-0.517000	13.317000	-11.163000	3.102590
-0.433000	13.440000	-10.767000	2.653290
-0.399000	13.457000	-10.602000	2.358770
-0.244000	13.513000	-10.556000	2.398180
-0.369000	13.112000	-9.841000	1.637740
-0.377000	13.257000	-10.030000	1.922450
0.180000	12.402000	-9.459000	1.441240
0.294000	12.293000	-9.450000	1.451070
-0.327000	12.941000	-9.687000	1.429150
-0.332000	12.805000	-9.618000	1.451350
0.409000	12.189000	-9.454000	1.426460
0.662000	12.148000	-9.491000	1.245500
-0.298000	13.367000	-11.945000	1.633380
-0.508000	13.240000	-11.436000	2.892430
-0.466000	13.223000	-11.712000	1.859610
-0.425000	13.276000	-11.972000	1.157110
-0.351000	13.447000	-10.435000	2.229700
-0.063000	12.432000	-9.473000	1.438860
-0.473000	13.371000	-10.378000	2.230460
-0.371000	13.380000	-10.265000	2.156400
-0.227000	12.567000	-9.522000	1.488740
-0.077000	13.591000	-11.254000	2.806230
-0.252000	13.448000	-10.319000	2.235960
-0.087000	13.601000	-10.951000	2.745280
-0.137000	13.565000	-10.671000	2.557890
-0.034000	13.607000	-10.793000	2.699630
0.073000	13.611000	-11.598000	2.373340
0.160000	13.641000	-11.453000	2.597770
0.090000	13.640000	-11.287000	2.795530
-0.180000	13.498000	-10.419000	2.326040
0.209000	13.307000	-9.939000	1.782210
0.766000	12.828000	-9.619000	0.943575
0.844000	12.701000	-9.613000	0.922982
0.835000	12.462000	-9.559000	0.940879
0.878000	12.323000	-9.567000	0.977268
-0.075000	13.427000	-10.183000	2.158450
0.043000	13.413000	-10.122000	2.019990
0.372000	13.289000	-9.896000	1.594190
0.751000	13.041000	-9.729000	1.109240
0.534000	13.268000	-9.862000	1.348650
0.679000	13.222000	-9.841000	1.215170
0.083000	13.541000	-11.875000	2.433580
-0.023000	13.478000	-12.003000	2.175150
-0.299000	12.671000	-9.562000	1.488250
-0.579000	13.229000	-11.290000	2.944600
-0.515000	13.371000	-10.899000	2.929170
0.531000	12.086000	-9.460000	1.320680
-0.461000	12.996000	-9.764000	1.433520
-0.470000	12.850000	-9.675000	1.380770
0.039000	12.351000	-9.451000	1.411920
0.149000	12.243000	-9.439000	1.420990
0.264000	12.135000	-9.440000	1.437920
-0.499000	13.194000	-11.864000	1.141170
-0.567000	13.148000	-11.585000	2.023030
-0.579000	13.114000	-11.759000	1.012220
-0.588000	13.297000	-11.017000	3.012380
-0.440000	13.169000	-9.945000	1.811700
-0.452000	13.290000	-10.154000	2.092550
-0.192000	13.410000	-12.060000	1.642620
-0.508000	13.389000	-10.506000	2.251410
-0.538000	13.374000	-10.654000	2.481150
0.664000	11.991000	-9.483000	1.215130
0.793000	12.079000	-9.523000	1.141000
-0.535000	13.303000	-10.282000	2.240500
-0.211000	12.428000	-9.488000	1.455940
-0.370000	12.517000	-9.533000	1.483810
-0.348000	13.328000	-12.109000	1.071280
-0.604000	12.895000	-9.761000	1.357660
-0.117000	13.468000	-10.293000	2.244780
0.029000	13.632000	-11.101000	2.828650
0.067000	13.639000	-10.919000	2.852000
0.191000	13.404000	-10.065000	1.823240
0.347000	13.390000	-10.012000	1.644750
-0.081000	13.551000	-10.526000	2.455250
0.021000	13.597000	-10.641000	2.606940
0.914000	12.568000	-9.616000	0.932093
0.969000	12.426000	-9.626000	0.941970
0.163000	13.601000	-11.747000	2.358160
0.243000	13.640000	-11.609000	2.381320
0.152000	13.521000	-12.006000	2.389000
0.089000	13.477000	-12.132000	1.977170
0.509000	13.370000	-9.969000	1.402700
0.909000	12.175000	-9.571000	1.014820
0.832000	12.930000	-9.707000	1.063280
0.914000	12.808000	-9.692000	1.016010
0.029000	13.477000	-10.256000	2.199130
0.797000	13.135000	-9.823000	1.193740
0.686000	13.340000	-9.940000	1.180540
0.266000	13.664000	-11.320000	2.805720
-0.467000	12.677000	-9.602000	1.421480
-0.492000	13.081000	-9.871000	1.655150
-0.562000	13.352000	-10.781000	2.725380
-0.608000	12.758000	-9.677000	1.330740
-0.078000	13.430000	-12.176000	1.586920
-0.225000	13.381000	-12.218000	1.164500
-0.650000	13.215000	-11.142000	2.949910
-0.107000	12.301000	-9.455000	1.376190
0.002000	12.193000	-9.436000	1.323120
0.115000	12.083000	-9.426000	1.303790
-0.643000	13.140000	-11.424000	2.464730
0.386000	12.028000	-9.444000	1.390100
-0.523000	13.200000	-10.058000	2.020000
-0.601000	13.211000	-10.186000	2.236890
-0.476000	13.249000	-12.088000	0.905290
-0.548000	13.180000	-12.006000	0.937542
-0.619000	13.092000	-11.913000	0.868537
0.519000	11.920000	-9.456000	1.262800
-0.601000	13.008000	-9.861000	1.532150
-0.598000	13.298000	-10.420000	2.315220
-0.647000	13.277000	-10.871000	2.819250
-0.639000	13.292000	-10.566000	2.413610
-0.340000	12.365000	-9.496000	1.439040
-0.670000	13.047000	-11.676000	1.040500
-0.732000	12.797000	-9.772000	1.314140
-0.726000	12.678000	-9.705000	1.316200
0.803000	11.922000	-9.529000	1.177220
0.218000	13.503000	-12.105000	2.177790
0.199000	13.475000	-12.220000	1.780570
-0.021000	13.524000	-10.387000	2.315940
0.209000	13.665000	-11.159000	2.928900
0.172000	13.659000	-11.019000	3.026960
0.176000	13.485000	-10.204000	1.951340
0.326000	13.481000	-10.145000	1.693510
0.480000	13.463000	-10.091000	1.462850
0.123000	13.636000	-10.763000	2.759390
0.227000	13.661000	-10.886000	3.005350
0.891000	13.030000	-9.799000	1.168320
0.975000	12.909000	-9.790000	1.157660
0.632000	13.448000	-10.050000	1.210070
0.246000	13.572000	-11.891000	2.424210
0.330000	13.610000	-11.757000	2.409320
0.335000	13.658000	-11.474000	2.608720
1.012000	12.277000	-9.630000	0.957338
0.928000	12.018000	-9.580000	1.100970
1.039000	12.121000	-9.644000	1.002320
0.081000	13.576000	-10.494000	2.386760
0.985000	12.673000	-9.696000	1.014670
1.046000	12.532000	-9.703000	1.029490
0.824000	13.239000	-9.915000	1.173090
0.330000	13.499000	-12.155000	2.064860
-0.579000	13.109000	-9.963000	1.772950
-0.666000	13.279000	-10.719000	2.549890
-0.637000	12.612000	-9.631000	1.336030
-0.538000	12.507000	-9.573000	1.447350
-0.714000	13.133000	-11.273000	2.654780
-0.719000	13.196000	-10.988000	2.870610
0.056000	13.434000	-12.279000	1.535380
-0.107000	13.382000	-12.350000	1.269490
-0.253000	13.343000	-12.346000	1.033070
-0.363000	13.319000	-12.273000	0.877448
-0.252000	12.258000	-9.466000	1.334730
-0.147000	12.147000	-9.443000	1.246940
0.234000	11.974000	-9.429000	1.297990
0.362000	11.866000	-9.435000	1.248920
-0.697000	13.006000	-11.812000	0.569799
-0.481000	13.263000	-12.209000	0.808116
-0.592000	13.189000	-12.145000	0.947411
-0.733000	12.921000	-9.864000	1.391880
-0.856000	12.813000	-9.872000	1.287660
-0.844000	12.681000	-9.779000	1.262850
-0.036000	12.033000	-9.426000	1.171000
-0.471000	12.370000	-9.525000	1.433420
-0.663000	13.118000	-10.085000	2.042140
-0.718000	13.044000	-11.549000	1.675360
-0.673000	13.211000	-10.323000	2.359120
-0.727000	13.201000	-10.472000	2.485920
0.669000	11.807000	-9.480000	1.112800
-0.672000	13.090000	-12.066000	1.305830
0.827000	11.780000	-9.540000	1.160760
0.328000	13.472000	-12.295000	1.570630
0.139000	13.541000	-10.348000	2.179800
0.307000	13.532000	-12.021000	2.398190
0.412000	13.637000	-11.620000	2.498600
0.430000	13.568000	-11.906000	2.477600
0.492000	13.600000	-11.753000	2.577200
0.334000	13.672000	-11.025000	3.112660
0.380000	13.673000	-11.195000	2.938150
0.438000	13.667000	-11.349000	2.755920
0.311000	13.558000	-10.305000	1.871520
0.460000	13.541000	-10.221000	1.558770
0.180000	13.626000	-10.612000	2.482570
0.281000	13.658000	-10.735000	2.690130
1.094000	12.382000	-9.714000	1.038400
0.940000	11.856000	-9.598000	1.208360
1.058000	11.960000	-9.658000	1.090060
1.133000	12.228000	-9.723000	1.027200
0.936000	13.131000	-9.899000	1.179660
1.025000	13.008000	-9.894000	1.227240
1.048000	12.777000	-9.790000	1.159370
1.111000	12.635000	-9.798000	1.181480
0.765000	13.408000	-10.053000	1.146020
0.858000	13.332000	-10.020000	1.149830
0.610000	13.526000	-10.176000	1.336110
1.068000	11.792000	-9.679000	1.224580
0.465000	13.491000	-12.222000	1.838480
-0.709000	13.024000	-9.976000	1.700720
-0.767000	13.191000	-10.631000	2.447020
-0.784000	13.168000	-10.814000	2.592560
-0.399000	12.229000	-9.486000	1.309390
-0.304000	12.085000	-9.453000	1.108650
-0.171000	12.005000	-9.433000	1.057610
-0.799000	12.543000	-9.680000	1.248690
-0.680000	12.477000	-9.611000	1.370020
-0.781000	13.119000	-11.123000	2.754200
0.076000	11.920000	-9.418000	1.099470
0.204000	11.815000	-9.420000	1.078690
-0.782000	13.045000	-11.400000	2.153570
-0.743000	12.995000	-11.971000	1.474380
0.185000	13.444000	-12.361000	1.382110
0.046000	13.397000	-12.438000	1.314590
-0.840000	12.926000	-9.989000	1.577920
0.492000	11.755000	-9.444000	1.119740
-0.222000	13.318000	-12.471000	1.101840
-0.362000	13.295000	-12.421000	0.882727
-0.487000	13.256000	-12.355000	0.777043
-0.611000	13.200000	-12.288000	0.855551
-0.622000	12.359000	-9.565000	1.409000
-0.719000	13.109000	-12.215000	1.197170
-0.741000	13.118000	-10.220000	2.291790
-0.799000	13.102000	-10.368000	2.513810
-0.804000	12.943000	-11.688000	0.594631
-0.959000	12.685000	-9.894000	1.277400
0.773000	11.649000	-9.515000	1.030830
0.460000	13.471000	-12.374000	1.337700
0.241000	13.601000	-10.461000	2.155760
0.461000	13.523000	-12.067000	2.295690
0.939000	11.673000	-9.607000	1.180760
0.380000	13.675000	-10.859000	2.947150
1.165000	12.068000	-9.733000	1.038320
1.181000	11.903000	-9.750000	1.112140
0.338000	13.652000	-10.588000	2.182560
0.505000	13.646000	-11.494000	2.625590
0.577000	13.616000	-11.628000	2.606790
0.970000	13.228000	-10.007000	1.150930
1.069000	13.109000	-10.000000	1.212330
0.545000	13.659000	-11.236000	2.929370
0.500000	13.667000	-11.087000	3.219350
0.602000	13.508000	-12.149000	2.061750
0.601000	13.486000	-12.304000	1.544120
1.162000	12.487000	-9.811000	1.216280
0.460000	13.598000	-10.338000	1.618800
0.591000	13.600000	-10.300000	1.360570
1.104000	12.877000	-9.894000	1.276530
1.207000	12.333000	-9.822000	1.245770
1.162000	12.735000	-9.906000	1.374460
0.757000	13.488000	-10.153000	1.226660
0.883000	13.413000	-10.141000	1.187920
0.573000	13.567000	-11.856000	2.623810
-0.800000	13.024000	-10.109000	1.985110
-0.549000	12.226000	-9.519000	1.287770
-0.471000	12.089000	-9.484000	1.110350
-0.408000	11.948000	-9.457000	0.875065
-0.266000	11.904000	-9.436000	0.844530
-0.097000	11.861000	-9.418000	0.867208
0.049000	11.759000	-9.411000	0.821932
-0.848000	13.094000	-10.973000	2.648150
0.608000	11.630000	-9.465000	0.981199
-0.819000	12.909000	-11.864000	1.275960
-0.804000	12.986000	-12.139000	1.730930
-0.856000	12.892000	-12.018000	1.976880
-0.080000	13.337000	-12.523000	1.270030
-0.848000	13.089000	-10.522000	2.525940
-0.884000	13.073000	-10.684000	2.475040
-0.847000	13.039000	-11.252000	2.429920
-0.943000	12.554000	-9.789000	1.190700
0.862000	11.510000	-9.560000	0.995491
0.706000	11.495000	-9.497000	0.914518
0.322000	13.444000	-12.445000	1.209400
-0.858000	12.948000	-11.521000	1.455920
0.330000	11.705000	-9.428000	1.039230
-0.950000	12.801000	-10.013000	1.561240
-0.342000	13.256000	-12.562000	0.969980
-0.480000	13.233000	-12.502000	0.821700
-0.614000	13.198000	-12.436000	0.784521
-0.733000	13.123000	-12.372000	0.917526
0.189000	13.401000	-12.518000	1.211500
-0.868000	13.005000	-10.257000	2.314820
-0.781000	12.358000	-9.627000	1.314390
-1.045000	12.668000	-10.035000	1.540610
0.595000	13.470000	-12.457000	1.081770
0.398000	13.626000	-10.448000	1.850140
0.606000	13.534000	-11.988000	2.470480
0.475000	13.672000	-10.958000	3.252730
1.239000	12.174000	-9.835000	1.256420
1.144000	12.973000	-10.009000	1.367160
1.207000	12.832000	-10.020000	1.508190
1.268000	12.012000	-9.849000	1.266840
1.219000	12.588000	-9.918000	1.445850
1.262000	12.436000	-9.933000	1.527200
0.649000	13.581000	-11.749000	2.633090
1.192000	11.740000	-9.781000	1.243380
1.095000	11.628000	-9.701000	1.205750
0.994000	13.318000	-10.126000	1.184120
1.097000	13.202000	-10.120000	1.214030
0.554000	13.646000	-10.435000	1.527440
0.741000	13.491000	-12.236000	1.749030
0.741000	13.483000	-12.387000	1.255530
0.439000	13.677000	-10.714000	2.412770
0.538000	13.673000	-10.837000	2.889180
0.740000	13.563000	-10.278000	1.289590
0.876000	13.489000	-10.266000	1.299590
0.605000	13.644000	-11.377000	2.730380
0.672000	13.617000	-11.512000	2.666180
0.650000	13.642000	-11.131000	3.127860
-0.919000	12.905000	-10.138000	1.981440
-0.925000	13.044000	-10.838000	2.455400
-0.912000	12.414000	-9.718000	1.259310
-0.699000	12.215000	-9.564000	1.241630
-0.623000	12.082000	-9.520000	1.103580
-0.552000	11.955000	-9.487000	0.902563
-0.493000	11.842000	-9.465000	0.714993
-0.379000	11.789000	-9.443000	0.634571
-0.238000	11.738000	-9.427000	0.554593
-0.093000	11.680000	-9.414000	0.543915
1.009000	11.501000	-9.640000	1.072840
0.177000	11.656000	-9.416000	0.823904
-0.946000	12.832000	-11.626000	0.966030
-0.912000	12.826000	-11.781000	1.114650
0.457000	13.445000	-12.528000	0.995903
0.325000	13.410000	-12.601000	1.028530
0.061000	13.348000	-12.597000	1.279050
-0.461000	13.184000	-12.643000	0.947154
-0.592000	13.159000	-12.580000	0.841170
-0.720000	13.108000	-12.522000	0.834081
-0.201000	13.273000	-12.618000	1.162590
-0.915000	12.951000	-11.370000	1.989260
-0.908000	13.022000	-11.109000	2.540710
-1.027000	12.772000	-10.168000	1.939820
0.445000	11.589000	-9.439000	0.950645
0.549000	11.466000	-9.458000	0.868113
-0.829000	13.015000	-12.307000	1.268830
-1.049000	12.550000	-9.919000	1.259370
-0.924000	12.987000	-10.410000	2.459110
-0.969000	12.973000	-10.568000	2.438150
-0.924000	12.795000	-11.930000	1.957220
-0.896000	12.864000	-12.141000	2.194850
0.792000	11.359000	-9.533000	0.898025
0.725000	13.468000	-12.545000	0.857457
0.496000	13.676000	-10.570000	1.828850
0.626000	13.647000	-10.974000	3.269900
1.298000	12.279000	-9.947000	1.601560
1.328000	12.118000	-9.962000	1.647760
0.711000	13.625000	-10.412000	1.341420
0.856000	13.560000	-10.400000	1.382960
0.743000	13.510000	-12.090000	2.207600
0.600000	13.674000	-10.697000	2.164110
1.180000	13.070000	-10.125000	1.357110
1.244000	12.927000	-10.139000	1.623730
1.140000	11.470000	-9.732000	1.108770
1.221000	11.582000	-9.801000	1.234360
0.999000	13.398000	-10.255000	1.319230
1.286000	11.847000	-9.869000	1.323600
1.105000	13.285000	-10.252000	1.369530
0.704000	13.626000	-11.268000	2.911710
0.709000	13.551000	-11.870000	2.570460
0.862000	13.492000	-12.167000	1.876680
0.900000	13.481000	-12.311000	1.459830
1.260000	12.686000	-10.035000	1.669780
0.740000	13.586000	-11.639000	2.642170
1.307000	12.536000	-10.049000	1.809960
0.769000	13.606000	-11.400000	2.734700
0.871000	13.474000	-12.480000	1.010030
0.746000	13.620000	-11.052000	3.297440
-0.986000	12.875000	-10.295000	2.309590
-1.009000	12.959000	-10.723000	2.341060
-0.321000	13.200000	-12.704000	1.089940
0.587000	13.450000	-12.613000	0.780287
-0.971000	12.995000	-10.978000	2.405640
-1.118000	12.529000	-10.056000	1.522180
-1.112000	12.632000	-10.180000	1.836590
0.037000	11.601000	-9.411000	0.583385
-0.897000	12.282000	-9.680000	1.289540
-0.834000	12.186000	-9.621000	1.206180
-0.764000	12.061000	-9.572000	1.075590
-0.689000	11.934000	-9.531000	0.913959
-0.611000	11.813000	-9.497000	0.709748
-0.508000	11.707000	-9.468000	0.540767
-0.376000	11.613000	-9.442000	0.344097
-0.216000	11.577000	-9.425000	0.269919
-0.684000	13.077000	-12.647000	0.899353
-0.575000	13.093000	-12.714000	0.972010
-0.439000	13.114000	-12.778000	1.084160
-1.039000	12.858000	-10.455000	2.369880
0.642000	11.340000	-9.486000	0.849312
0.937000	11.358000	-9.593000	0.929665
-0.983000	12.855000	-11.471000	1.523330
0.290000	11.545000	-9.425000	0.819822
0.456000	13.414000	-12.684000	0.805831
0.200000	13.355000	-12.675000	1.160640
-1.027000	12.417000	-9.829000	1.234880
-0.060000	13.282000	-12.680000	1.284550
-0.904000	12.891000	-12.262000	1.832270
-0.840000	13.025000	-12.465000	0.954663
-0.997000	12.739000	-11.731000	1.297750
-1.004000	12.706000	-11.853000	1.901600
-0.950000	12.770000	-12.073000	2.458480
0.393000	11.426000	-9.438000	0.792122
-0.976000	12.942000	-11.229000	2.279830
-1.043000	12.762000	-11.541000	1.296770
0.661000	13.663000	-10.555000	1.612300
0.762000	13.525000	-11.975000	2.477330
1.300000	11.681000	-9.894000	1.447000
1.297000	12.781000	-10.154000	1.851080
1.353000	11.955000	-9.977000	1.670630
0.983000	13.468000	-10.392000	1.517280
1.093000	13.355000	-10.389000	1.681560
1.073000	11.342000	-9.677000	0.967998
1.344000	12.381000	-10.065000	1.957720
1.377000	12.223000	-10.079000	2.062410
0.820000	13.617000	-10.538000	1.544490
1.344000	12.632000	-10.170000	2.049070
1.203000	13.163000	-10.252000	1.410940
1.273000	13.020000	-10.260000	1.642140
0.900000	13.502000	-12.033000	2.167730
1.014000	13.473000	-12.165000	1.773820
1.057000	13.462000	-12.303000	1.431370
1.022000	13.464000	-12.433000	1.150020
0.695000	13.648000	-10.824000	2.738760
0.786000	13.608000	-10.939000	3.262740
0.990000	13.460000	-12.585000	0.830610
0.848000	13.465000	-12.640000	0.684242
0.798000	13.604000	-11.165000	3.078470
0.862000	13.582000	-11.290000	2.821450
0.836000	13.575000	-11.529000	2.702950
0.805000	13.558000	-11.765000	2.500190
0.902000	13.544000	-11.656000	2.641420
1.241000	11.440000	-9.831000	1.236150
-1.103000	12.722000	-10.336000	2.178510
-1.044000	12.933000	-10.866000	2.260050
0.712000	13.449000	-12.702000	0.605779
-0.179000	13.209000	-12.762000	1.254770
-0.296000	13.125000	-12.839000	1.237760
-0.790000	12.998000	-12.620000	0.986039
-0.700000	12.979000	-12.764000	1.061090
-0.552000	13.014000	-12.837000	1.147120
-0.997000	12.283000	-9.765000	1.267760
-0.954000	12.155000	-9.704000	1.206000
-0.895000	12.033000	-9.642000	1.050130
-0.823000	11.907000	-9.594000	0.899671
-0.743000	11.783000	-9.551000	0.726578
-0.649000	11.663000	-9.514000	0.547475
0.582000	13.414000	-12.770000	0.590384
0.334000	13.357000	-12.754000	0.971214
0.147000	11.501000	-9.415000	0.610552
0.722000	11.218000	-9.528000	0.886160
0.861000	11.219000	-9.575000	0.896797
0.997000	11.209000	-9.643000	0.904398
-1.114000	12.406000	-9.960000	1.328400
-0.537000	11.552000	-9.482000	0.365484
-1.063000	12.700000	-11.641000	1.286790
-1.083000	12.627000	-11.762000	1.831690
0.080000	13.288000	-12.750000	1.261260
-0.916000	12.903000	-12.412000	1.336160
-1.018000	12.667000	-11.995000	2.601160
-1.084000	12.856000	-10.617000	2.269850
-1.030000	12.925000	-11.097000	2.280120
0.242000	11.385000	-9.426000	0.641815
-0.084000	11.519000	-9.416000	0.339214
0.491000	11.304000	-9.457000	0.773253
-1.040000	12.849000	-11.333000	1.918130
-0.971000	12.766000	-12.215000	2.321410
-1.098000	12.752000	-11.428000	1.589330
-1.169000	12.500000	-10.177000	1.761400
-0.307000	11.476000	-9.439000	0.129287
0.760000	13.640000	-10.683000	2.033850
0.860000	13.529000	-11.890000	2.377800
1.404000	12.061000	-10.094000	2.121980
0.848000	13.598000	-10.808000	2.653280
1.326000	12.873000	-10.277000	1.983330
1.373000	12.725000	-10.293000	2.244770
1.172000	13.440000	-12.224000	1.561290
1.184000	13.439000	-12.385000	1.264100
1.137000	13.444000	-12.541000	0.992891
1.366000	11.788000	-9.999000	1.739970
1.422000	11.897000	-10.112000	2.185980
0.952000	13.526000	-10.530000	1.689790
1.071000	13.420000	-10.526000	1.926510
1.190000	13.231000	-10.390000	1.852740
1.278000	13.101000	-10.394000	2.007320
1.384000	12.479000	-10.185000	2.230580
0.872000	13.572000	-11.054000	3.282340
1.420000	12.324000	-10.200000	2.374710
1.304000	11.513000	-9.925000	1.534290
0.960000	13.514000	-11.783000	2.481780
0.931000	13.556000	-11.418000	2.610450
0.998000	13.522000	-11.546000	2.584040
0.943000	13.547000	-11.177000	3.049380
1.192000	11.321000	-9.789000	1.126200
1.047000	13.476000	-12.029000	2.030260
0.964000	13.453000	-12.738000	0.596310
-1.073000	12.906000	-10.985000	2.148610
0.028000	11.467000	-9.414000	0.439517
-1.146000	12.737000	-10.517000	2.222580
-1.094000	12.275000	-9.877000	1.284570
-1.060000	12.142000	-9.805000	1.208500
-1.186000	12.557000	-10.297000	1.961940
-1.012000	12.011000	-9.737000	1.070970
-0.950000	11.882000	-9.676000	0.899222
-0.873000	11.755000	-9.626000	0.746900
-0.781000	11.630000	-9.588000	0.591266
-0.679000	11.511000	-9.553000	0.418987
-0.037000	13.215000	-12.827000	1.307720
-0.152000	13.130000	-12.900000	1.343430
0.582000	11.190000	-9.496000	0.823669
-0.411000	13.028000	-12.905000	1.268460
-1.181000	12.389000	-10.097000	1.528860
0.216000	13.293000	-12.826000	1.133680
-1.097000	12.577000	-11.902000	2.562360
0.339000	11.262000	-9.444000	0.675870
0.438000	11.139000	-9.478000	0.732656
-1.123000	12.845000	-10.771000	2.155420
-0.429000	11.440000	-9.468000	0.180412
-0.891000	12.893000	-12.568000	1.192530
-0.835000	12.875000	-12.721000	1.201910
1.124000	11.190000	-9.734000	0.983275
0.460000	13.365000	-12.839000	0.723343
0.915000	11.078000	-9.625000	0.899511
0.781000	11.086000	-9.571000	0.898223
0.830000	13.444000	-12.796000	0.476020
0.702000	13.420000	-12.860000	0.420511
-1.099000	12.837000	-11.197000	2.070230
-1.156000	12.734000	-11.295000	1.835330
-1.135000	12.654000	-11.531000	1.454260
-1.162000	12.568000	-11.651000	1.735140
-0.980000	12.774000	-12.359000	1.883300
-1.034000	12.650000	-12.145000	2.768360
0.092000	11.352000	-9.421000	0.467235
-0.189000	11.417000	-9.428000	0.149087
-0.640000	12.910000	-12.886000	1.239620
0.905000	13.568000	-10.671000	2.125240
1.006000	13.491000	-11.913000	2.279460
1.373000	11.618000	-10.026000	1.889380
1.447000	12.165000	-10.215000	2.503160
1.469000	12.003000	-10.231000	2.628830
0.932000	13.550000	-10.931000	3.130620
1.008000	13.506000	-11.057000	3.267680
1.279000	13.410000	-12.514000	1.154190
1.309000	13.406000	-12.280000	1.425630
1.320000	13.399000	-12.400000	1.309920
1.036000	13.476000	-10.665000	2.285690
1.166000	13.442000	-12.083000	1.835370
1.154000	13.448000	-11.942000	2.088340
1.417000	12.575000	-10.308000	2.451720
1.103000	13.442000	-12.691000	0.773532
1.436000	11.730000	-10.133000	2.251950
1.340000	12.959000	-10.406000	2.241210
1.454000	12.421000	-10.323000	2.634940
1.396000	12.814000	-10.419000	2.459060
1.177000	13.303000	-10.526000	2.176780
1.264000	13.172000	-10.530000	2.421000
1.015000	13.522000	-11.303000	2.677180
1.062000	13.489000	-11.676000	2.513420
1.089000	13.493000	-11.432000	2.482070
1.306000	11.325000	-9.930000	1.458640
-0.055000	11.363000	-9.422000	0.306386
-1.151000	12.828000	-10.918000	2.027720
-1.148000	12.828000	-11.061000	1.953450
